id,name,category,address,district,hours,rating,chain,seats
2c23c40cea8347208a2de8d751f56e12,"Мама, я в Тбилиси",ресторан,"Москва, Енисейская улица, 9А",Северо-Восточный административный округ,"ежедневно, 12:00–23:00",4.4,0,45.0
1a7b211ed45c4962a2a090a14a73f082,Чап-Чак,кафе,"Москва, Ярославское шоссе, 22, корп. 3",Северо-Восточный административный округ,"ежедневно, 09:00–23:00",4.2,0,52.0
fef7d35ce5cc481399ba7dd9ee909708,Джонджоли,ресторан,"Москва, Енисейская улица, 26А",Северо-Восточный административный округ,"ежедневно, 12:00–00:00",4.5,1,120.0
5f2a789be78949f59f94cf1876e75a15,Ян Примус,ресторан,"Москва, Снежная улица, 26",Северо-Восточный административный округ,"пн-чт 12:00–00:00; пт,сб 12:00–01:00; вс 12:00–00:00",4.6,1,210.0
7c39dd4db2704c9086d7b99d3816efd7,Чайхана Навои Халяль,кафе,"Москва, Ярославское шоссе, 28",Северо-Восточный административный округ,"ежедневно, круглосуточно",4.1,0,50.0
f831b8a6ac6246188525dca6d10e7ff0,Мимино,кафе,"Москва, Енисейская улица, 5",Северо-Восточный административный округ,"ежедневно, 11:30–23:30",4.3,1,60.0
aa92b749f1f54829b63f72c4490a25ba,8 Пончиков,быстрое питание,"Москва, Изумрудная улица, 3с2",Северо-Восточный административный округ,"ежедневно, 09:00–21:00",4.4,0,
af9b6ae94f1840ffbb40333f67ce3dd2,Енисей,столовая,"Москва, Енисейская улица, 2, стр. 2",Северо-Восточный административный округ,пн-пт 08:15–16:00,4.4,0,225.0
bb67531fc8e448a5a418e286a89eefec,Tidö-Lindö,кофейня,"Москва, Сельскохозяйственная улица, 16, корп. 1",Северо-Восточный административный округ,"пн-пт 08:00–21:00; сб,вс 09:00–22:00",4.4,0,180.0
6800a5bb6d834befa331b43cfea14e95,Космос,кафе,"Москва, проспект Мира, 119, стр. 34",Северо-Восточный административный округ,вт-вс 10:45–21:00,3.8,0,
910038c47e0c4f429821e80b9965d8bb,Оттепель,ресторан,"Москва, проспект Мира, 119, стр. 311",Северо-Восточный административный округ,пн-ср 11:00–22:00; чт-сб 11:00–23:00; вс 11:00–22:00,4.7,0,
883bb13557824bba9e0037bbcb232cd0,Кебабушки.ру,ресторан,"Москва, улица Лётчика Бабушкина, 1, корп. 3",Северо-Восточный административный округ,"пн-пт 11:00–23:00; сб,вс 12:00–23:00",4.2,0,60.0
805bc948efa5419b8c7ceddcb24cbe49,У Бабушки Лётчика,кафе,"Москва, Ленская улица, 2/21",Северо-Восточный административный округ,"ежедневно, 11:00–23:00",4.4,0,
e1c127df8a0b48d7841e664235d55811,Домашний вкус,булочная,"Москва, Малахитовая улица, 7",Северо-Восточный административный округ,"ежедневно, 09:00–23:00",4.7,1,40.0
61ef1a9a4f1648f3b8477f60adb5ce2c,Свадьба соек,кафе,"Москва, проспект Мира, 119, стр. 550",Северо-Восточный административный округ,"ежедневно, 11:00–23:00",4.5,0,
15f9d68a451e45a48b70e3f68e046418,АндерСон на даче,кафе,"Москва, проспект Мира, 119, стр. 136",Северо-Восточный административный округ,"ежедневно, 10:00–22:00",4.5,0,
742d90db17c841c7ac831d2d4db7f1ab,Дача,кафе,"Москва, улица Менжинского, 6, стр. 6",Северо-Восточный административный округ,"ежедневно, 11:00–22:00",4.1,0,
f7f30b9e0195418b993c87c66599cb4a,Хинкальный дом,кафе,"Москва, улица Коминтерна, 15",Северо-Восточный административный округ,"ежедневно, 11:00–00:00",4.4,1,
5862e4dc98e141658cc211e17cf4c798,Zамания,пиццерия,"Москва, проспект Мира, 211, корп. 2",Северо-Восточный административный округ,"ежедневно, 10:00–22:00",4.9,1,273.0
cd70551ded564703bdb0f03996528ee0,Chou Do,быстрое питание,"Москва, проспект Мира, 211, корп. 2",Северо-Восточный административный округ,"ежедневно, 10:00–22:00",4.7,0,273.0
3e38c3a522a847bd9a67b50eac752398,Мимино,кафе,"Москва, проспект Мира, 169, корп. 1",Северо-Восточный административный округ,"ежедневно, 11:30–23:30",4.2,1,200.0
836c25a7711e426ea389a77f5286a937,Хинкальная Легенда,кафе,"Москва, Снежная улица, 13, корп. 1",Северо-Восточный административный округ,"ежедневно, 11:00–23:00",4.4,1,106.0
760d3afa8ba943cf9d9c58e91eeec292,Хей Мам,пиццерия,"Москва, улица Коминтерна, 15",Северо-Восточный административный округ,"ежедневно, 10:00–23:00",4.6,0,
71216e5994b646b39a4caf456965cc2f,Paul,булочная,"Москва, проспект Мира, 211, корп. 2",Северо-Восточный административный округ,"ежедневно, 10:00–22:00",4.4,1,273.0
2b879887238340718b9c2db264cd35bc,Арарат,ресторан,"Москва, проспект Мира, 119, стр. 68",Северо-Восточный административный округ,"ежедневно, 11:00–23:00",4.5,1,
dd3302d2d08a46369d7319ae3ca496d1,Московское небо,ресторан,"Москва, проспект Мира, 119, стр. 422",Северо-Восточный административный округ,пн-ср 11:00–22:00; чт-сб 11:00–23:00; вс 11:00–22:00,4.5,0,
0d29a38d87f943a2af6553efde4ef471,Гастрономическая академия Рожниковского,кафе,"Москва, Ярославское шоссе, 26",Северо-Восточный административный округ,пн-пт 09:00–17:30,4.3,0,
b5972783d23443dabcb16f6f7761466e,Китчен,кафе,"Москва, Лазоревый проезд, 3, стр. 3",Северо-Восточный административный округ,"ежедневно, 09:00–22:00",4.6,1,
bb8ef318f78a46c28baf2d16b1fd3824,Нейборс,ресторан,"Москва, Лазоревый проезд, 1А, корп. 1",Северо-Восточный административный округ,"ежедневно, 11:00–23:00",4.4,1,70.0
f5b326d28c974eb7bb7fe33e8ac7754f,Кстати Cafe at home,ресторан,"Москва, Лазоревый проезд, 1А, корп. 1",Северо-Восточный административный округ,"ежедневно, 10:00–22:00",4.3,0,70.0
292fe6ade6524d8fbed994f32abc9db1,Cafe & Пельменная,кафе,"Москва, проспект Мира, 119, стр. 12",Северо-Восточный административный округ,"ежедневно, 10:00–22:00",4.4,0,
1a60f316093c4de1b1e5c614178b57a6,Базилик,столовая,"Москва, Енисейская улица, 1, стр. 1",Северо-Восточный административный округ,пн-пт 09:00–16:00,4.2,1,112.0
354ed962fcdf46e1b1538b9bc4e361dd,Панчетта,пиццерия,"Москва, проезд Дежнёва, 13",Северо-Восточный административный округ,"ежедневно, 12:00–00:00",4.5,0,176.0
39d90d6576064f5a863ea4d89fce0350,Вареничная № 1,кафе,"Москва, проспект Мира, 119, стр. 521",Северо-Восточный административный округ,"ежедневно, 11:00–23:00",4.4,1,
869775e4407a4c69b535fcfa07086536,Кофейня,кофейня,"Москва, Северо-Восточный административный округ, район Ростокино",Северо-Восточный административный округ,"ежедневно, 07:00–19:00",4.3,0,
c504d5708e464386beda0c375f0a47a5,Гастрономическое пространство City Food,ресторан,"Москва, проспект Мира, 211, корп. 2",Северо-Восточный административный округ,"ежедневно, 10:00–22:00",4.4,0,273.0
f88e7151435e4590a523c5bcc0cb23c5,Proжарка,"бар,паб","Москва, Олонецкая улица, 4",Северо-Восточный административный округ,"ежедневно, 12:00–22:00",4.7,0,
cb21b492431544a7a882d64e41c9ad09,Батони,ресторан,"Москва, проспект Мира, 211к2",Северо-Восточный административный округ,"ежедневно, 10:00–22:00",4.5,1,
ae6b2ebd4bd843469c9925e1cb86c656,Славия,столовая,"Москва, Ярославское шоссе, 44",Северо-Восточный административный округ,"ежедневно, 07:00–19:00",4.4,0,30.0
ddef7f80b06f4356bfa4798ad9453bce,Gagawa,ресторан,"Москва, проспект Мира, 211к2",Северо-Восточный административный округ,"ежедневно, 10:00–22:00",4.3,1,
2053d5e27ceb433aa519206658d4f111,Грузинские традиции,ресторан,"Москва, проспект Мира, 211к2",Северо-Восточный административный округ,"ежедневно, 10:00–22:00",4.4,0,
5a0a6096cf1e47f182ee9f86880f4a36,Шоколадница,кофейня,"Москва, Енисейская улица, 11",Северо-Восточный административный округ,"ежедневно, 08:00–23:00",4.3,1,40.0
b5b306c7701b4308a9d7ac5cd088ffa8,Теремок,ресторан,"Москва, улица Менжинского, 38к2с2",Северо-Восточный административный округ,"ежедневно, 09:00–22:00",4.4,1,
3b1f8666bf8d493582689d06cb2ffaa2,Cotto,пиццерия,"Москва, Лазоревый проезд, 3",Северо-Восточный административный округ,"ежедневно, 10:00–22:00",4.7,0,
e876677d3a3848a29eb48da31bd3f18f,Coffee Combo,кофейня,"Москва, Ярославское шоссе, 54",Северо-Восточный административный округ,"ежедневно, 09:00–22:00",4.3,0,69.0
2b7dc2c8da9842fe8bd8aec0269ecd2d,Додо Пицца,пиццерия,"Москва, Ярославское шоссе, 22, корп. 3",Северо-Восточный административный округ,пн-чт 09:00–23:00; пт-вс 09:00–00:00,4.3,1,52.0
16755297caf4482b8b20157dad1eacac,Bổ,быстрое питание,"Москва, проспект Мира, 211, корп. 2",Северо-Восточный административный округ,"ежедневно, 10:00–22:00",4.2,1,273.0
e893ea01e5374975a625ca5808a34631,ЖARkA,ресторан,"Москва, проезд Дежнёва, 23, корп. 2",Северо-Восточный административный округ,"пн-чт 12:00–00:00; пт,сб 12:00–02:00; вс 12:00–00:00",4.5,0,
f924bec58ab44f60aaa35a1ba733cffb,Bros Burritos,ресторан,"Москва, проспект Мира, 211, корп. 2",Северо-Восточный административный округ,"ежедневно, 10:00–22:00",4.5,0,273.0
ee5515d39ab942b49015ee897e329a79,Хинкали Gали,кафе,"Москва, Берёзовая аллея, 17, корп. 2",Северо-Восточный административный округ,"ежедневно, 12:00–23:00",4.4,0,
59f6d2d6768e4bac9c869e1fa01e9a44,Рыбацкая деревня,ресторан,"Москва, проспект Мира, 119с446/1",Северо-Восточный административный округ,"ежедневно, 10:00–23:00",3.8,0,
a25535e316e64d778b810febd85d4739,ЛавашОК,кафе,"Москва, Ярославское шоссе, 54",Северо-Восточный административный округ,"ежедневно, 10:00–22:00",4.1,1,69.0
5d041223a4ce4995b02385e9cec18468,Ресторан Пронто,пиццерия,"Москва, Енисейская улица, 5, корп. 2",Северо-Восточный административный округ,"пн-чт 11:00–00:00; пт,сб 11:00–02:00; вс 11:00–00:00",4.3,0,225.0
638c2e4b159c4f29ab852f797f174e42,Кафе Ласточка,"бар,паб","Москва, Полярная улица, 7А",Северо-Восточный административный округ,"ежедневно, 10:00–23:00",4.3,0,
cfab004826824e5e8d38578e8cc02cce,Домино'с Пицца,пиццерия,"Москва, Ярославское шоссе, 55",Северо-Восточный административный округ,"ежедневно, 11:00–00:00",4.2,1,
5971b5ab6db4431c933d2589cd3b6c94,ШашлычОК,кафе,"Москва, проезд Серебрякова, 6",Северо-Восточный административный округ,"ежедневно, 10:00–23:00",4.2,0,60.0
0670da31749043f9bef1a4cba608a68a,Loo Chi,"бар,паб","Москва, Лазоревый проезд, 5, корп. 1",Северо-Восточный административный округ,"ежедневно, 10:00–23:00",4.3,0,70.0
9810b1eb82f241559da19d613327124b,Островок Суши,ресторан,"Москва, Ярославское шоссе, 54",Северо-Восточный административный округ,"ежедневно, 10:00–22:00",4.3,1,69.0
e22ba46388624a12be7d78b9809e3498,Буханка,булочная,"Москва, улица Коминтерна, 15к3",Северо-Восточный административный округ,"ежедневно, 07:00–22:00",4.1,1,
24e9216655f644ce857dc3b7efd7778d,Марина,ресторан,"Москва, улица Вешних Вод, 8, корп. 2",Северо-Восточный административный округ,"ежедневно, 11:00–23:00",3.8,0,90.0
a7f511cd22d54b4da6b2207d5d7582d8,Vigor Maker,кофейня,"Москва, проспект Мира, 119, стр. 227",Северо-Восточный административный округ,"пн-пт 08:30–21:00; сб,вс 10:00–21:00",4.4,0,
e393675aa5b44675afef5ea44339e8e2,Восточный уют,ресторан,"Москва, Енисейская улица, 12А",Северо-Восточный административный округ,"ежедневно, 11:00–02:00",4.2,0,96.0
b3b6f04d7d0541e1b550e7f420582730,Джорджио и Джорджия,ресторан,"Москва, 1-я улица Леонова, 18",Северо-Восточный административный округ,"пн-чт 12:00–23:00; пт,сб 12:00–00:00; вс 12:00–23:00",4.3,0,
8b518f3c804b4ff9af8fbc3456130835,Ipho Cafe,ресторан,"Москва, Снежная улица, 27",Северо-Восточный административный округ,"ежедневно, 10:00–22:00",4.6,1,110.0
a0fc7798d74a4bbf9d9f1e7d5a65fef9,Франклинс бургер,ресторан,"Москва, проспект Мира, 211к2",Северо-Восточный административный округ,"ежедневно, 10:00–22:00",4.5,0,
153c2e29ded441108c7332d07a63194b,BBQ point,кафе,"Москва, улица Лётчика Бабушкина, 30с13",Северо-Восточный административный округ,"ежедневно, 12:00–23:00",4.4,0,
43a00972b8f94425921f342fdbdd64f0,Очаг,ресторан,"Москва, Олонецкая улица, 21Б",Северо-Восточный административный округ,пн-чт 12:00–23:00; пт-вс 12:00–00:00,4.3,1,60.0
f8543ff1f32a45dd96ad0c373a296c54,Krispy Kreme,кофейня,"Москва, Снежная улица, 27",Северо-Восточный административный округ,"пн-пт 08:00–22:00; сб,вс 09:00–22:00",4.4,1,110.0
7ef3c9899757458289b236e6073f1141,Трэвэлерс Кофе,кофейня,"Москва, Лазоревый проезд, 1А, корп. 3",Северо-Восточный административный округ,"ежедневно, 08:00–22:00",4.4,0,
c557ca65ee3643d6b5a0e9f7989c6c39,Koreana Light,ресторан,"Москва, проспект Мира, 211, корп. 2",Северо-Восточный административный округ,"ежедневно, 10:00–22:00",4.4,0,273.0
5a94dd3e04294c08b45d46cc2035e573,Остерия трио,пиццерия,"Москва, проспект Мира, 119, стр. 619",Северо-Восточный административный округ,"ежедневно, 10:00–22:00",4.3,0,
e18a70bf648a4afbb4750e8992994668,Wild Bean Cafe,кофейня,"Москва, Ярославское шоссе, 116",Северо-Восточный административный округ,"ежедневно, круглосуточно",4.0,1,25.0
4e3df43921ab490dbf3f609f5513046e,Муза,кафе,"Москва, Ярославское шоссе, 26",Северо-Восточный административный округ,пн-пт 09:00–18:00,3.9,0,
b97e9554373c4bd9925bab91e89fa946,Чайхана,кафе,"Москва, улица Менжинского, 38, корп. 1, стр. 2",Северо-Восточный административный округ,"ежедневно, 10:00–00:00",4.1,1,45.0
9be2684284cd46dfb41dfd6814873775,Шашлычная-чебуречная,быстрое питание,"Москва, Анадырский проезд, 17",Северо-Восточный административный округ,пн-сб 08:00–21:00; вс 08:00–20:30,4.3,0,60.0
1910f4fad57645b2a2b82cfe6ad0629a,ХО,ресторан,"Москва, проезд Русанова, 25",Северо-Восточный административный округ,"пн-пт 12:00–06:00; сб,вс 16:00–06:00",4.1,0,48.0
d559ba55149f4bbcae22fb25fd28ab60,Фоб'с,кофейня,"Москва, 1-я улица Леонова, 18",Северо-Восточный административный округ,"пн-пт 08:00–22:00; сб,вс 09:00–23:00",4.4,0,
3dde18f0abe24287b5de038b35098c6b,Шоколадница,кофейня,"Москва, Снежная улица, 27",Северо-Восточный административный округ,"пн-пт 09:00–22:00; сб,вс 10:00–22:00",4.3,1,110.0
392df5692c264457a6fb3650c0d2bd1b,ПиццаДар,пиццерия,"Москва, улица Лётчика Бабушкина, 9, корп. 1",Северо-Восточный административный округ,"ежедневно, 11:00–23:00",4.3,0,20.0
176cbebbe357466b98c0f24e969e1cf7,Шантарам,кафе,"Москва, Олонецкая улица, 4",Северо-Восточный административный округ,"ежедневно, 11:00–21:00",4.4,0,
e6b35db5e2b24894a2914198361d76ec,Пивной,"бар,паб","Москва, Ярославское шоссе, 111",Северо-Восточный административный округ,"пн-чт 12:00–00:00; пт,сб 12:00–02:00; вс 12:00–00:00",4.3,0,300.0
7e5a1fecf72941c794e6937a3f61ca0c,Буханка,кофейня,"Москва, Сельскохозяйственная улица, 38, корп. 2",Северо-Восточный административный округ,"ежедневно, 08:00–22:00",4.3,1,40.0
94bfb58bd70b49b186da2e4a1221c5a7,Bakery Mart,кофейня,"Москва, Лазоревый проезд, 5, корп. 4",Северо-Восточный административный округ,"пн-пт 08:00–22:00; сб,вс 09:00–21:00",4.3,0,30.0
b9f7ea3dfefa43a59aabc5e5e42ebd51,Shagdi,кафе,"Москва, Ярославское шоссе, 28",Северо-Восточный административный округ,"ежедневно, круглосуточно",4.7,0,50.0
e41568a4896949c68d48045902aba540,Пекарня и кофейня,кофейня,"Москва, Малахитовая улица, 27, стр. 5",Северо-Восточный административный округ,пн-сб 07:00–21:00,4.1,0,25.0
c2ffb93e13cd4bd0aca1145e530721a6,Шаурма,быстрое питание,"Москва, улица Амундсена, 14",Северо-Восточный административный округ,"ежедневно, 09:00–21:00",4.3,0,0.0
d0d360eff6ab4fd786a484cbc817d5b4,Mosweet,кофейня,"Москва, проспект Мира, 211, корп. 2",Северо-Восточный административный округ,"ежедневно, 10:00–22:00",4.4,0,273.0
1a6efbe36ded49f487da47844287f4fa,Скала,ресторан,"Москва, улица Декабристов, 43, стр. 1",Северо-Восточный административный округ,"пн-чт 12:00–23:00; пт,сб 12:00–00:00; вс 12:00–23:00",1.4,0,220.0
c34a977b928f4fcea6f18965197964be,Домашняя столовая,столовая,"Москва, улица Касаткина, 3",Северо-Восточный административный округ,пн-пт 11:30–15:30,4.4,0,
43cdb8e14b14498c92f4d3dff3d353b2,Базилик,столовая,"Москва, Малахитовая улица, 7",Северо-Восточный административный округ,"ежедневно, 09:00–23:00",4.3,1,40.0
f469e3d9fb2f4fd7b3c5667b32bf56a9,Чайхона Лаззат,кафе,"Москва, проезд Русанова, 17",Северо-Восточный административный округ,"ежедневно, 08:00–00:00",4.3,0,48.0
99e860ec9dcf45cb97f184507dc08251,Крошка Картошка,быстрое питание,"Москва, Ярославское шоссе, 54",Северо-Восточный административный округ,"ежедневно, 10:00–22:00",4.2,1,69.0
7a627d48da1b4a86944684ec665e3d83,Фо Бо 83,кафе,"Москва, проспект Мира, 167",Северо-Восточный административный округ,"ежедневно, 10:00–22:00",4.3,0,
c0a5bebab2374195898d6a843c259246,Гедонист,кофейня,"Москва, Сельскохозяйственная улица, 38, корп. 1",Северо-Восточный административный округ,"пн-пт 08:00–21:00; сб,вс 09:00–21:00",4.4,1,180.0
9c51283f193f4ffbbf7a4cd928a16ff9,Локация,пиццерия,"Москва, Сельскохозяйственная улица, 35А",Северо-Восточный административный округ,"ежедневно, 10:00–22:00",4.4,0,
e8de456a2e0546a6a9e183c51eb62ad5,Spot Poke & Bowls,быстрое питание,"Москва, проспект Мира, 211к2",Северо-Восточный административный округ,"ежедневно, 10:00–22:00",4.3,0,
b05f3ba829c7454abfb4ca98106c850d,Чайхана Долина,ресторан,"Москва, проспект Мира, 119, стр. 60",Северо-Восточный административный округ,"ежедневно, 09:00–05:00",4.2,0,
264e54472d4a4207b1f82fbc5d1f7e35,Урожай,столовая,"Москва, проспект Мира, 119с164",Северо-Восточный административный округ,пн-пт 08:30–17:30,3.8,0,
c7076d909baf4543896f4e4a5c3ef293,Ребрышки и Крылышки,ресторан,"Москва, проспект Мира, 119, стр. 178",Северо-Восточный административный округ,"пн-пт 11:30–22:00; сб,вс 11:00–23:00",4.2,0,
72a20d243da644f5bcdb274ea2f56a3a,Буханка,кофейня,"Москва, Заповедная улица, 18, корп. 3",Северо-Восточный административный округ,"ежедневно, 07:00–22:00",4.6,1,15.0
735494d7cb534ee3857d7fefce99311a,Курага,ресторан,"Москва, Юрловский проезд, 17, стр. 1",Северо-Восточный административный округ,"ежедневно, 11:00–02:00",4.2,0,229.0
add8ae8a43e646ceabdbe3bc49ad5b30,Лагманная,кафе,"Москва, проспект Мира, 119, стр. 529",Северо-Восточный административный округ,"пн-пт 11:00–19:00; сб,вс 11:00–20:00",4.2,0,
ed2e222c16d24be7a9f918745a5a9829,Пельменя 61,кафе,"Москва, проспект Мира, 119, стр. 502",Северо-Восточный административный округ,"ежедневно, 11:00–21:00",4.2,0,
ed7309296d3e4cfd9d117d90e2daa9d8,Jeffrey's кофе и сидр,кофейня,"Москва, Сельскохозяйственная улица, 38, корп. 1",Северо-Восточный административный округ,"ежедневно, 08:00–22:00",4.5,0,180.0
8be9178366fb4a82b1f8b0022c977f09,CoffeeFox,кофейня,"Москва, Сельскохозяйственная улица, 43, стр. 1",Северо-Восточный административный округ,пн-пт 08:00–19:00; сб 10:00–16:00,4.6,0,180.0
1194320658104fc59a03a5d165086708,Чайхана Очаг,столовая,"Москва, проезд Дежнёва, 23",Северо-Восточный административный округ,"ежедневно, 09:00–22:00",4.4,0,20.0
24de9b5a8912436ab9b5c9b2288e1cdc,Кофе Хауз,пиццерия,"Москва, Снежная улица, 26",Северо-Восточный административный округ,"ежедневно, 08:00–23:00",4.2,1,210.0
faca785a7bd043f19e9f6e3eb13d454e,Coffeekaldi's,кофейня,"Москва, парк Останкино",Северо-Восточный административный округ,"ежедневно, 09:00–21:00",4.8,1,
0e4b3f8c34ee4fb59de224f9d0f3d956,Ферма,кафе,"Москва, проспект Мира, 119, стр. 244",Северо-Восточный административный округ,"пн-пт 11:00–21:00; сб,вс 11:00–22:00",4.4,0,
c21edde368a84d9292721a1b93cd33ff,Владикавказ,ресторан,"Москва, проспект Мира, 119, стр. 531",Северо-Восточный административный округ,"ежедневно, 10:00–23:00",3.8,0,
83533cbe864c4fa09cbc9d6db0eef7f5,Дельфин,кафе,"Москва, проспект Мира, 119, стр. 522",Северо-Восточный административный округ,"ежедневно, 11:00–22:00",4.1,0,
1babdb74e31d46e88201be074e04c3ba,КОФЕПОРТ,кофейня,"Москва, Кольская улица, 2, корп. 4",Северо-Восточный административный округ,пн-пт 08:00–18:30,4.3,1,60.0
0f60a97188464bd5878f9165d56896f7,Теремок,ресторан,"Москва, Ярославское шоссе, 54",Северо-Восточный административный округ,"пн-пт 10:00–21:00; сб,вс 10:00–22:00",4.1,1,69.0
642ac7469f8544f3a8055c1b443586b9,Шарбат Халяль,кафе,"Москва, проезд Дежнёва, 7",Северо-Восточный административный округ,"ежедневно, 10:00–23:00",4.2,0,
772bf9724ec04b81b1c9ab6066b01368,Эcook,быстрое питание,"Москва, проспект Мира, 211к2",Северо-Восточный административный округ,"ежедневно, 10:00–22:00",4.2,0,
48b45ce3cc0140af83a53748610f145f,Кулинариум,кофейня,"Москва, улица Бажова, 8",Северо-Восточный административный округ,"пн-пт 08:00–22:00; сб,вс 09:00–22:00",4.3,1,
b8429b1413304596a65e98f69631e415,Фуд-корт Техноград,столовая,"Москва, проспект Мира, 119, стр. 318",Северо-Восточный административный округ,пн-чт 10:00–19:00; пт-вс 10:00–21:00,4.2,0,
06e993464763467e92a8e478dd7ec74b,Домашние обеды,столовая,"Москва, Енисейская улица, 3, корп. 5",Северо-Восточный административный округ,пн-пт 09:00–17:00,4.1,1,60.0
c5a8233717514e7c99698cd0f2f59e40,Таверна У околицы,ресторан,"Москва, проспект Мира, 119, стр. 326",Северо-Восточный административный округ,"ежедневно, 11:00–22:00",4.3,0,
062f01ad1e634ca594db7032eac16f7a,LeoCoffee,кофейня,"Москва, проспект Мира, 119, стр. 501",Северо-Восточный административный округ,пн-пт 08:00–22:15; сб 08:00–23:00; вс 08:00–22:00,4.3,0,
9461b575106b4c1c86bfe0d3d1ef9077,Ikigai,быстрое питание,"Москва, проспект Мира, 211к2",Северо-Восточный административный округ,"ежедневно, 10:00–22:00",4.3,1,
d8b1eb3c16924f60a376a4e81e0f1fc7,В Пите,кафе,"Москва, улица Менжинского, 32, корп. 2",Северо-Восточный административный округ,"ежедневно, 10:00–22:00",4.1,0,45.0
69f89cc3e2f04f0aa3586717dbd3ced5,Бишкек Сити,кафе,"Москва, улица Лётчика Бабушкина, 30, стр. 1",Северо-Восточный административный округ,вт-вс круглосуточно,4.0,0,20.0
a8bda11a9698410a87971ea6a4c243c4,ВДНХ,ресторан,"Москва, проспект Мира, 119с32-34",Северо-Восточный административный округ,,4.9,0,
879495bbe6674cf799142cedf0fde544,Али-Баба,кафе,"Москва, улица Амундсена, 7, стр. 2",Северо-Восточный административный округ,"ежедневно, 09:00–01:00",4.2,0,
4935ece0597c44d29a11d9b055633faa,СушиСтор,ресторан,"Москва, Изумрудная улица, 18",Северо-Восточный административный округ,"ежедневно, 10:00–23:00",4.2,1,8.0
167d9d5dd5df482cb1bd8f285587f689,Хлеба&Зрелищ пиццерия,пиццерия,"Москва, Олонецкая улица, 4",Северо-Восточный административный округ,"ежедневно, 11:00–23:00",4.5,1,
4ac2b3d23dcb444e85dc8a5404faa23a,Шоколадница,кофейня,"Москва, проезд Дежнёва, 21",Северо-Восточный административный округ,"ежедневно, 10:00–22:00",4.3,1,62.0
e82675b7c14b49b3a6d49d12838782a3,Забыли сахар,ресторан,"Москва, проспект Мира, 211, корп. 2",Северо-Восточный административный округ,"ежедневно, 10:00–22:00",4.2,0,273.0
ade328da77f140f7ade1495ca6a35078,Coffee Bean,кофейня,"Москва, Сельскохозяйственная улица, 17, корп. 1",Северо-Восточный административный округ,пн-сб 08:00–23:00; вс 09:00–22:00,4.3,1,180.0
5ae90e35afa44795bc0e35037772c1dc,Dirty Dance,"бар,паб","Москва, проезд Дежнёва, 13",Северо-Восточный административный округ,"пн-чт 20:00–06:00; пт,сб 19:00–06:00; вс 20:00–06:00",4.3,0,176.0
e068d2465c4746d1b795b2a0e7f33f98,PizzAmore,пиццерия,"Москва, Сельскохозяйственная улица, 35",Северо-Восточный административный округ,"ежедневно, 11:00–23:00",4.6,0,
db66e0ff820b433884d58cd9d749d093,Фуд-холл Оптимист,"бар,паб","Москва, проспект Мира, 167",Северо-Восточный административный округ,"ежедневно, 10:00–23:00",4.3,0,
c41087ffd44147bb8ed210cf472e7c36,Kle_do cafe,ресторан,"Москва, улица Бажова, 8",Северо-Восточный административный округ,"ежедневно, 10:00–22:00",4.2,0,
b907c5fd97dd4412a46039001de187d9,Буханка,булочная,"Москва, Олонецкая улица, 4",Северо-Восточный административный округ,"ежедневно, 07:00–22:00",4.7,1,
96621dbafb894f6db50daee2acaa17ee,Sweet Market,кафе,"Москва, проспект Мира, 211, корп. 2",Северо-Восточный административный округ,"ежедневно, 10:00–22:00",4.2,0,273.0
961fbac94bac4d339fbbb41b3c30a251,Русский чай,"бар,паб","Москва, 1-я Останкинская улица, 7А, стр. 18",Северо-Восточный административный округ,"ежедневно, 11:00–23:00",4.1,0,90.0
c189abb7b756465cae59ac74ce4243f2,Фудкорт Рестомаркет,кафе,"Москва, Калужско-Рижская линия, метро ВДНХ",Северо-Восточный административный округ,"ежедневно, 11:00–23:00",4.2,0,
506e171f492146a3a4da43dfa7c8b0fc,Академия шаурмы,быстрое питание,"Москва, улица Лётчика Бабушкина, 30, стр. 13",Северо-Восточный административный округ,"ежедневно, круглосуточно",4.3,0,
6eeb2c61b2764f98a09b2e334cbb5979,Риччи Каприччи,ресторан,"Москва, проспект Мира, 119, стр. 523",Северо-Восточный административный округ,"ежедневно, 11:00–23:00",4.2,0,
f078f73313b24149bd1181506805bfcd,Лепим и Варим в Европолисе,быстрое питание,"Москва, проспект Мира, 211, корп. 2",Северо-Восточный административный округ,"ежедневно, 10:00–22:00",4.1,0,273.0
5967cdf7734a4b40bfc9fdcf3709af6e,Яндекс Лавка,ресторан,"Москва, улица Лётчика Бабушкина, 15",Северо-Восточный административный округ,"ежедневно, 07:00–00:00",4.2,1,
02efdd61f695432abe4fdbf938be437b,Алло! Пицца,пиццерия,"Москва, Полярная улица, 10, стр. 1",Северо-Восточный административный округ,"пн-чт 10:00–23:00; пт,сб 10:00–02:00; вс 10:00–23:00",4.3,1,120.0
a1771f2424a349d5a55d1db1d0475eb0,Кафе при ДЦ Автомир,кафе,"Москва, Ярославское шоссе, 7",Северо-Восточный административный округ,"ежедневно, 09:00–21:00",3.9,0,50.0
4d37065b3acf4a47b33d36ff7b37342c,Бишкек,быстрое питание,"Москва, улица Лётчика Бабушкина, 30с1",Северо-Восточный административный округ,"ежедневно, круглосуточно",4.1,1,
